TCGplayer Id,Product Line,Set Name,Product Name,Title,Number,Rarity,Condition,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,Photo URL
"6772427","Magic","Secret Lair Drop Series","Collective Brutality","","1085","R","Damaged Foil","","","","","","0","",""
"5725033","Magic","Secret Lair Drop Series","Collective Voyage","","1009","R","Near Mint","4.99","9.99","5.2200","5.2200","0","0","4.1800",""
"5725034","Magic","Secret Lair Drop Series","Collective Voyage","","1009","R","Lightly Played","4.50","","5.0600","5.0600","","0","",""
"5725035","Magic","Secret Lair Drop Series","Collective Voyage","","1009","R","Moderately Played","","","","","","0","",""
"5725036","Magic","Secret Lair Drop Series","Collective Voyage","","1009","R","Heavily Played","","","","","","0","",""
"5725037","Magic","Secret Lair Drop Series","Collective Voyage","","1009","R","Damaged","","","","","","0","",""
"5725038","Magic","Secret Lair Drop Series","Collective Voyage","","1009","R","Near Mint Foil","6.46","9.64","5.0000","5.0000","","0","",""
"5725039","Magic","Secret Lair Drop Series","Collective Voyage","","1009","R","Lightly Played Foil","4.67","","5.0500","3.7800","","0","",""
"5725040","Magic","Secret Lair Drop Series","Collective Voyage","","1009","R","Moderately Played Foil","4.12","","","","","0","",""
"5725041","Magic","Secret Lair Drop Series","Collective Voyage","","1009","R","Heavily Played Foil","","","","","","0","",""
"5725042","Magic","Secret Lair Drop Series","Collective Voyage","","1009","R","Damaged Foil","","","","","","0","",""
"5652495","Magic","Secret Lair Drop Series","Collector Ouphe","","1077","R","Near Mint","8.07","9.49","6.9400","5.6700","","0","",""
"5652496","Magic","Secret Lair Drop Series","Collector Ouphe","","1077","R","Lightly Played","7.43","","6.2600","6.2600","","0","",""
"5652497","Magic","Secret Lair Drop Series","Collector Ouphe","","1077","R","Moderately Played","","","17.2300","14.9900","","0","",""
"5652498","Magic","Secret Lair Drop Series","Collector Ouphe","","1077","R","Heavily Played","","","18.2400","16.0000","","0","",""
"5652499","Magic","Secret Lair Drop Series","Collector Ouphe","","1077","R","Damaged","","","","","","0","",""
"5652500","Magic","Secret Lair Drop Series","Collector Ouphe","","1077","R","Near Mint Foil","9.86","9.99","9.1700","9.1700","","0","",""
"5652501","Magic","Secret Lair Drop Series","Collector Ouphe","","1077","R","Lightly Played Foil","8.97","8.94","8.9400","8.9400","","0","",""
"5652502","Magic","Secret Lair Drop Series","Collector Ouphe","","1077","R","Moderately Played Foil","","","19.2300","16.9900","","0","",""
"5652503","Magic","Secret Lair Drop Series","Collector Ouphe","","1077","R","Heavily Played Foil","","","22.2300","19.9900","","0","",""
"5652504","Magic","Secret Lair Drop Series","Collector Ouphe","","1077","R","Damaged Foil","","","","","","0","",""
"7871004","Magic","Secret Lair Drop Series","Command Beacon","","1533","R","Near Mint","8.96","7.74","7.9400","7.9400","0","0","8.2500",""
"7871005","Magic","Secret Lair Drop Series","Command Beacon","","1533","R","Lightly Played","7.28","8.25","8.2500","8.2500","","0","",""
"7871006","Magic","Secret Lair Drop Series","Command Beacon","","1533","R","Moderately Played","","","","","","0","",""
"7871007","Magic","Secret Lair Drop Series","Command Beacon","","1533","R","Heavily Played","","","","","","0","",""
"7871008","Magic","Secret Lair Drop Series","Command Beacon","","1533","R","Damaged","","","","","","0","",""
"6660692","Magic","Secret Lair Drop Series","Command Beacon (Borderless) (Galaxy Foil)","","470","R","Near Mint Foil","29.59","31.71","24.8600","21.8700","","0","",""
"6660693","Magic","Secret Lair Drop Series","Command Beacon (Borderless) (Galaxy Foil)","","470","R","Lightly Played Foil","26.21","","26.1400","26.1400","","0","",""
"6660694","Magic","Secret Lair Drop Series","Command Beacon (Borderless) (Galaxy Foil)","","470","R","Moderately Played Foil","25.88","","52.2300","49.9900","","0","",""
"6660695","Magic","Secret Lair Drop Series","Command Beacon (Borderless) (Galaxy Foil)","","470","R","Heavily Played Foil","","","51.4600","49.2200","","0","",""
"6660696","Magic","Secret Lair Drop Series","Command Beacon (Borderless) (Galaxy Foil)","","470","R","Damaged Foil","","","","","","0","",""
"7871120","Magic","Secret Lair Drop Series","Command Beacon (Rainbow Foil)","","1533","R","Near Mint Foil","8.97","14.39","8.0900","8.0900","","0","",""
"7871121","Magic","Secret Lair Drop Series","Command Beacon (Rainbow Foil)","","1533","R","Lightly Played Foil","7.96","","8.7400","7.7500","","0","",""
"7871122","Magic","Secret Lair Drop Series","Command Beacon (Rainbow Foil)","","1533","R","Moderately Played Foil","6.38","","","","","0","",""
"7871123","Magic","Secret Lair Drop Series","Command Beacon (Rainbow Foil)","","1533","R","Heavily Played Foil","","","","","","0","",""
"7871124","Magic","Secret Lair Drop Series","Command Beacon (Rainbow Foil)","","1533","R","Damaged Foil","","","","","","0","",""
"7597058","Magic","Secret Lair Drop Series","Command Tower (0744)","","744","R","Near Mint","18.29","18.53","18.3900","18.3900","","0","",""
"7597059","Magic","Secret Lair Drop Series","Command Tower (0744)","","744","R","Lightly Played","9.65","","19.5800","19.5800","","0","",""
"7597060","Magic","Secret Lair Drop Series","Command Tower (0744)","","744","R","Moderately Played","15.98","","42.2300","39.9900","","0","",""
"7597061","Magic","Secret Lair Drop Series","Command Tower (0744)","","744","R","Heavily Played","","","","","","0","",""
"7597062","Magic","Secret Lair Drop Series","Command Tower (0744)","","744","R","Damaged","8.63","","11.5500","11.5500","","0","",""
"7597063","Magic","Secret Lair Drop Series","Command Tower (0744)","","744","R","Near Mint Foil","20.37","27.90","21.0600","20.0700","","0","",""
"7597064","Magic","Secret Lair Drop Series","Command Tower (0744)","","744","R","Lightly Played Foil","18.89","19.99","19.9900","19.9900","","0","",""
"7597065","Magic","Secret Lair Drop Series","Command Tower (0744)","","744","R","Moderately Played Foil","16.99","","42.2300","39.9900","","0","",""
"7597066","Magic","Secret Lair Drop Series","Command Tower (0744)","","744","R","Heavily Played Foil","","","","","","0","",""
"7597067","Magic","Secret Lair Drop Series","Command Tower (0744)","","744","R","Damaged Foil","12.74","","","","","0","",""
"7597088","Magic","Secret Lair Drop Series","Command Tower (0758)","","758","R","Near Mint","20.81","","29.4900","25.0000","","0","",""
"7597089","Magic","Secret Lair Drop Series","Command Tower (0758)","","758","R","Lightly Played","16.76","","42.2300","39.9900","","0","",""
"7597090","Magic","Secret Lair Drop Series","Command Tower (0758)","","758","R","Moderately Played","","","52.2300","49.9900","","0","",""
"7597091","Magic","Secret Lair Drop Series","Command Tower (0758)","","758","R","Heavily Played","","","","","","0","",""
"7597092","Magic","Secret Lair Drop Series","Command Tower (0758)","","758","R","Damaged","","","","","","0","",""
"7601363","Magic","Secret Lair Drop Series","Command Tower (0758)","","758","R","Near Mint Foil","38.33","49.41","39.4900","35.0000","","0","",""
"7601364","Magic","Secret Lair Drop Series","Command Tower (0758)","","758","R","Lightly Played Foil","32.45","","61.9900","61.9900","","0","",""
"7601365","Magic","Secret Lair Drop Series","Command Tower (0758)","","758","R","Moderately Played Foil","","","66.9900","64.7500","","0","",""
"7601366","Magic","Secret Lair Drop Series","Command Tower (0758)","","758","R","Heavily Played Foil","","","","","","0","",""
"7601367","Magic","Secret Lair Drop Series","Command Tower (0758)","","758","R","Damaged Foil","","","","","","0","",""
"8083211","Magic","Secret Lair Drop Series","Command Tower (0806)","","806","R","Near Mint","10.43","","10.8000","10.8000","","0","",""
"8083212","Magic","Secret Lair Drop Series","Command Tower (0806)","","806","R","Lightly Played","10.37","","16.2100","14.9900","","0","",""
"8083213","Magic","Secret Lair Drop Series","Command Tower (0806)","","806","R","Moderately Played","5.75","","","","","0","",""
"8083214","Magic","Secret Lair Drop Series","Command Tower (0806)","","806","R","Heavily Played","","","","","","0","",""
"8083215","Magic","Secret Lair Drop Series","Command Tower (0806)","","806","R","Damaged","","","","","","0","",""
"8083221","Magic","Secret Lair Drop Series","Command Tower (0806) (Rainbow Foil)","","806","R","Near Mint Foil","20.33","","18.2700","17.0000","","0","",""
"8083222","Magic","Secret Lair Drop Series","Command Tower (0806) (Rainbow Foil)","","806","R","Lightly Played Foil","16.18","","24.7800","22.7900","","0","",""
"8083223","Magic","Secret Lair Drop Series","Command Tower (0806) (Rainbow Foil)","","806","R","Moderately Played Foil","18.99","","","","","0","",""
"8083224","Magic","Secret Lair Drop Series","Command Tower (0806) (Rainbow Foil)","","806","R","Heavily Played Foil","","","","","","0","",""
"8083225","Magic","Secret Lair Drop Series","Command Tower (0806) (Rainbow Foil)","","806","R","Damaged Foil","","","17.0000","17.0000","","0","",""
"7583345","Magic","Secret Lair Drop Series","Command Tower (1496)","","1496","R","Near Mint","14.63","14.49","14.4900","14.4900","0","0","15.1800",""
"7583346","Magic","Secret Lair Drop Series","Command Tower (1496)","","1496","R","Lightly Played","11.98","","15.3800","14.1300","","0","",""
"7583347","Magic","Secret Lair Drop Series","Command Tower (1496)","","1496","R","Moderately Played","","","32.2300","29.9900","","0","",""
"7583348","Magic","Secret Lair Drop Series","Command Tower (1496)","","1496","R","Heavily Played","","","","","","0","",""
"7583349","Magic","Secret Lair Drop Series","Command Tower (1496)","","1496","R","Damaged","9.59","","","","","0","",""
"7583774","Magic","Secret Lair Drop Series","Command Tower (1496) (Galaxy Foil)","","1496","R","Near Mint Foil","35.38","39.98","35.0000","35.0000","","0","",""
"7583775","Magic","Secret Lair Drop Series","Command Tower (1496) (Galaxy Foil)","","1496","R","Lightly Played Foil","29.39","","34.3800","29.3900","","0","",""
"7583776","Magic","Secret Lair Drop Series","Command Tower (1496) (Galaxy Foil)","","1496","R","Moderately Played Foil","19.97","","19.9200","19.9200","","0","",""
"7583777","Magic","Secret Lair Drop Series","Command Tower (1496) (Galaxy Foil)","","1496","R","Heavily Played Foil","","","","","","0","",""
"7583778","Magic","Secret Lair Drop Series","Command Tower (1496) (Galaxy Foil)","","1496","R","Damaged Foil","","","","","","0","",""
"8065435","Magic","Secret Lair Drop Series","Command Tower (1666)","","1666","R","Near Mint","4.85","","5.2600","5.2600","","0","",""
"8065436","Magic","Secret Lair Drop Series","Command Tower (1666)","","1666","R","Lightly Played","5.00","","5.4600","5.4600","","0","",""
"8065437","Magic","Secret Lair Drop Series","Command Tower (1666)","","1666","R","Moderately Played","","","","","","0","",""
"8065438","Magic","Secret Lair Drop Series","Command Tower (1666)","","1666","R","Heavily Played","","","","","","0","",""
"8065439","Magic","Secret Lair Drop Series","Command Tower (1666)","","1666","R","Damaged","","","","","","0","",""
"8065445","Magic","Secret Lair Drop Series","Command Tower (1666) (Rainbow Foil)","","1666","R","Near Mint Foil","7.38","","7.9900","6.0000","","0","",""
"8065446","Magic","Secret Lair Drop Series","Command Tower (1666) (Rainbow Foil)","","1666","R","Lightly Played Foil","8.33","","8.3300","8.3300","","0","",""
"8065447","Magic","Secret Lair Drop Series","Command Tower (1666) (Rainbow Foil)","","1666","R","Moderately Played Foil","","","","","","0","",""
"8065448","Magic","Secret Lair Drop Series","Command Tower (1666) (Rainbow Foil)","","1666","R","Heavily Played Foil","","","","","","0","",""
"8065449","Magic","Secret Lair Drop Series","Command Tower (1666) (Rainbow Foil)","","1666","R","Damaged Foil","","","","","","0","",""
"7794793","Magic","Secret Lair Drop Series","Command Tower (1697)","","1697","R","Near Mint","4.50","5.76","4.5000","3.2300","","0","",""
"7794794","Magic","Secret Lair Drop Series","Command Tower (1697)","","1697","R","Lightly Played","3.94","","5.2700","4.0000","","0","",""
"7794795","Magic","Secret Lair Drop Series","Command Tower (1697)","","1697","R","Moderately Played","0.95","","","","","0","",""
"7794796","Magic","Secret Lair Drop Series","Command Tower (1697)","","1697","R","Heavily Played","","","","","","0","",""
"7794797","Magic","Secret Lair Drop Series","Command Tower (1697)","","1697","R","Damaged","","","","","","0","",""
"7795533","Magic","Secret Lair Drop Series","Command Tower (1697) (Rainbow Foil)","","1697","R","Near Mint Foil","7.19","","7.1400","7.1400","","0","",""
"7795534","Magic","Secret Lair Drop Series","Command Tower (1697) (Rainbow Foil)","","1697","R","Lightly Played Foil","7.97","","7.1300","6.1400","","0","",""
"7795535","Magic","Secret Lair Drop Series","Command Tower (1697) (Rainbow Foil)","","1697","R","Moderately Played Foil","","","","","","0","",""
"7795536","Magic","Secret Lair Drop Series","Command Tower (1697) (Rainbow Foil)","","1697","R","Heavily Played Foil","","","","","","0","",""
"7795537","Magic","Secret Lair Drop Series","Command Tower (1697) (Rainbow Foil)","","1697","R","Damaged Foil","","","6.3100","6.3100","","0","",""
"7353450","Magic","Secret Lair Drop Series","Commander's Plate (1339)","","1339","M","Near Mint Foil","52.68","","49.4900","49.4900","","0","",""
"7353451","Magic","Secret Lair Drop Series","Commander's Plate (1339)","","1339","M","Lightly Played Foil","53.56","","49.2200","47.2300","","0","",""
"7353452","Magic","Secret Lair Drop Series","Commander's Plate (1339)","","1339","M","Moderately Played Foil","47.20","","","","","0","",""
"7353453","Magic","Secret Lair Drop Series","Commander's Plate (1339)","","1339","M","Heavily Played Foil","","","","","","0","",""
"7353454","Magic","Secret Lair Drop Series","Commander's Plate (1339)","","1339","M","Damaged Foil","","","","","","0","",""
"8275896","Magic","Secret Lair Drop Series","Commander's Plate (1733)","","1733","M","Near Mint","26.98","","27.6900","26.4700","","0","",""
"8275897","Magic","Secret Lair Drop Series","Commander's Plate (1733)","","1733","M","Lightly Played","","","33.4800","31.9800","","0","",""
"8275898","Magic","Secret Lair Drop Series","Commander's Plate (1733)","","1733","M","Moderately Played","","","","","","0","",""
"8275899","Magic","Secret Lair Drop Series","Commander's Plate (1733)","","1733","M","Heavily Played","","","","","","0","",""
"8275900","Magic","Secret Lair Drop Series","Commander's Plate (1733)","","1733","M","Damaged","","","","","","0","",""
"8275901","Magic","Secret Lair Drop Series","Commander's Plate (1733) (Rainbow Foil)","","1733","M","Near Mint Foil","29.51","","28.9500","27.6800","","0","",""
"8275902","Magic","Secret Lair Drop Series","Commander's Plate (1733) (Rainbow Foil)","","1733","M","Lightly Played Foil","23.48","","84.9800","79.9900","","0","",""
"8275903","Magic","Secret Lair Drop Series","Commander's Plate (1733) (Rainbow Foil)","","1733","M","Moderately Played Foil","","","","","","0","",""
"8275904","Magic","Secret Lair Drop Series","Commander's Plate (1733) (Rainbow Foil)","","1733","M","Heavily Played Foil","","","","","","0","",""
"8275905","Magic","Secret Lair Drop Series","Commander's Plate (1733) (Rainbow Foil)","","1733","M","Damaged Foil","","","","","","0","",""
"4687791","Magic","Secret Lair Drop Series","Commander's Sphere (203)","","203","R","Near Mint","6.16","6.45","6.4500","6.4500","0","0","4.1700",""
"4687792","Magic","Secret Lair Drop Series","Commander's Sphere (203)","","203","R","Lightly Played","4.83","6.99","5.2200","5.2200","","0","",""
"4687793","Magic","Secret Lair Drop Series","Commander's Sphere (203)","","203","R","Moderately Played","","","18.2100","15.9700","","0","",""
"4687794","Magic","Secret Lair Drop Series","Commander's Sphere (203)","","203","R","Heavily Played","","","25.3900","23.1500","","0","",""
"4687795","Magic","Secret Lair Drop Series","Commander's Sphere (203)","","203","R","Damaged","3.62","","","","","0","",""
"4687796","Magic","Secret Lair Drop Series","Commander's Sphere (203)","","203","R","Near Mint Foil","6.99","","6.4000","6.4000","","0","",""
"4687797","Magic","Secret Lair Drop Series","Commander's Sphere (203)","","203","R","Lightly Played Foil","6.03","","6.9900","6.9900","","0","",""
"4687798","Magic","Secret Lair Drop Series","Commander's Sphere (203)","","203","R","Moderately Played Foil","8.62","","12.3000","12.3000","","0","",""
"4687799","Magic","Secret Lair Drop Series","Commander's Sphere (203)","","203","R","Heavily Played Foil","","","23.9700","21.7300","","0","",""
"4687800","Magic","Secret Lair Drop Series","Commander's Sphere (203)","","203","R","Damaged Foil","","","","","","0","",""
"5040196","Magic","Secret Lair Drop Series","Commander's Sphere (315)","","315","R","Near Mint","3.29","3.74","4.2700","3.0000","","0","",""
"5040197","Magic","Secret Lair Drop Series","Commander's Sphere (315)","","315","R","Lightly Played","2.64","","4.2700","3.0000","","0","",""
"5040198","Magic","Secret Lair Drop Series","Commander's Sphere (315)","","315","R","Moderately Played","4.22","","5.2600","3.9900","","0","",""
"5040199","Magic","Secret Lair Drop Series","Commander's Sphere (315)","","315","R","Heavily Played","","","15.2700","13.0300","","0","",""
"5040200","Magic","Secret Lair Drop Series","Commander's Sphere (315)","","315","R","Damaged","","","","","","0","",""
"5040201","Magic","Secret Lair Drop Series","Commander's Sphere (315)","","315","R","Near Mint Foil","3.81","4.44","4.7200","3.4500","","0","",""
"5040202","Magic","Secret Lair Drop Series","Commander's Sphere (315)","","315","R","Lightly Played Foil","3.98","4.02","4.7700","3.5000","","0","",""
"5040203","Magic","Secret Lair Drop Series","Commander's Sphere (315)","","315","R","Moderately Played Foil","2.98","","11.2300","8.9900","","0","",""
"5040204","Magic","Secret Lair Drop Series","Commander's Sphere (315)","","315","R","Heavily Played Foil","","","15.2700","13.0300","","0","",""
"5040205","Magic","Secret Lair Drop Series","Commander's Sphere (315)","","315","R","Damaged Foil","","","","","","0","",""
"5767079","Magic","Secret Lair Drop Series","Compost","","1047","R","Near Mint","3.30","","4.8000","2.8000","","0","",""
"5767080","Magic","Secret Lair Drop Series","Compost","","1047","R","Lightly Played","3.64","","5.5400","4.2700","","0","",""
"5767081","Magic","Secret Lair Drop Series","Compost","","1047","R","Moderately Played","","","","","","0","",""
"5767082","Magic","Secret Lair Drop Series","Compost","","1047","R","Heavily Played","","","","","","0","",""
"5767083","Magic","Secret Lair Drop Series","Compost","","1047","R","Damaged","","","","","","0","",""
"5767084","Magic","Secret Lair Drop Series","Compost","","1047","R","Near Mint Foil","3.84","","4.6800","3.4100","","0","",""
"5767085","Magic","Secret Lair Drop Series","Compost","","1047","R","Lightly Played Foil","3.20","","4.9400","3.4700","","0","",""
"5767086","Magic","Secret Lair Drop Series","Compost","","1047","R","Moderately Played Foil","2.92","","","","","0","",""
"5767087","Magic","Secret Lair Drop Series","Compost","","1047","R","Heavily Played Foil","","","","","","0","",""
"5767088","Magic","Secret Lair Drop Series","Compost","","1047","R","Damaged Foil","","","","","","0","",""
"7445596","Magic","Secret Lair Drop Series","Concealed Courtyard","","1372","R","Near Mint","4.84","4.84","4.7600","3.4900","","0","",""
"7445597","Magic","Secret Lair Drop Series","Concealed Courtyard","","1372","R","Lightly Played","3.39","","","","","0","",""
"7445598","Magic","Secret Lair Drop Series","Concealed Courtyard","","1372","R","Moderately Played","","","","","","0","",""
"7445599","Magic","Secret Lair Drop Series","Concealed Courtyard","","1372","R","Heavily Played","","","","","","0","",""
"7445600","Magic","Secret Lair Drop Series","Concealed Courtyard","","1372","R","Damaged","","","","","","0","",""
"7445601","Magic","Secret Lair Drop Series","Concealed Courtyard","","1372","R","Near Mint Foil","5.66","5.59","5.5900","5.5900","","0","",""
"7445602","Magic","Secret Lair Drop Series","Concealed Courtyard","","1372","R","Lightly Played Foil","4.23","4.23","6.3400","5.1400","","0","",""
"7445603","Magic","Secret Lair Drop Series","Concealed Courtyard","","1372","R","Moderately Played Foil","4.34","","5.3500","4.0800","","0","",""
"7445604","Magic","Secret Lair Drop Series","Concealed Courtyard","","1372","R","Heavily Played Foil","","","","","","0","",""
"7445605","Magic","Secret Lair Drop Series","Concealed Courtyard","","1372","R","Damaged Foil","","","","","","0","",""
"5653016","Magic","Secret Lair Drop Series","Concordant Crossroads","","467","R","Near Mint","18.35","20.40","16.4900","14.4900","","0","",""
"5653017","Magic","Secret Lair Drop Series","Concordant Crossroads","","467","R","Lightly Played","16.96","","19.9200","18.6600","","0","",""
"5653018","Magic","Secret Lair Drop Series","Concordant Crossroads","","467","R","Moderately Played","","","32.2300","29.9900","","0","",""
"5653019","Magic","Secret Lair Drop Series","Concordant Crossroads","","467","R","Heavily Played","","","41.3700","39.1300","","0","",""
"5653020","Magic","Secret Lair Drop Series","Concordant Crossroads","","467","R","Damaged","","","","","","0","",""
"5653021","Magic","Secret Lair Drop Series","Concordant Crossroads","","467","R","Near Mint Foil","19.86","21.86","17.1300","16.1400","","0","",""
"5653022","Magic","Secret Lair Drop Series","Concordant Crossroads","","467","R","Lightly Played Foil","17.85","","16.5600","16.5600","","0","",""
"5653023","Magic","Secret Lair Drop Series","Concordant Crossroads","","467","R","Moderately Played Foil","15.53","33.08","15.5000","15.5000","","0","",""
"5653024","Magic","Secret Lair Drop Series","Concordant Crossroads","","467","R","Heavily Played Foil","","","16.2400","14.7700","","0","",""
"5653025","Magic","Secret Lair Drop Series","Concordant Crossroads","","467","R","Damaged Foil","13.23","","","","","0","",""
"7992187","Magic","Secret Lair Drop Series","Conqueror's Flail","","1571","R","Near Mint","6.53","","7.4000","7.4000","","0","",""
"7992188","Magic","Secret Lair Drop Series","Conqueror's Flail","","1571","R","Lightly Played","6.27","","9.5100","7.5200","","0","",""
"7992189","Magic","Secret Lair Drop Series","Conqueror's Flail","","1571","R","Moderately Played","","","","","","0","",""
"7992190","Magic","Secret Lair Drop Series","Conqueror's Flail","","1571","R","Heavily Played","","","","","","0","",""
"7992191","Magic","Secret Lair Drop Series","Conqueror's Flail","","1571","R","Damaged","","","","","","0","",""
"7992192","Magic","Secret Lair Drop Series","Conqueror's Flail (Rainbow Foil)","","1571","R","Near Mint Foil","10.08","","9.4800","9.4800","","0","",""
"7992193","Magic","Secret Lair Drop Series","Conqueror's Flail (Rainbow Foil)","","1571","R","Lightly Played Foil","8.69","","12.5000","11.5100","","0","",""
"7992194","Magic","Secret Lair Drop Series","Conqueror's Flail (Rainbow Foil)","","1571","R","Moderately Played Foil","","","","","","0","",""
"7992195","Magic","Secret Lair Drop Series","Conqueror's Flail (Rainbow Foil)","","1571","R","Heavily Played Foil","","","","","","0","",""
"7992196","Magic","Secret Lair Drop Series","Conqueror's Flail (Rainbow Foil)","","1571","R","Damaged Foil","","","","","","0","",""
"4679699","Magic","Secret Lair Drop Series","Consecrated Sphinx (165)","","165","M","Near Mint Foil","27.50","33.52","23.9900","23.9900","","0","",""
"4679700","Magic","Secret Lair Drop Series","Consecrated Sphinx (165)","","165","M","Lightly Played Foil","27.96","32.84","24.0000","24.0000","","0","",""
"4679701","Magic","Secret Lair Drop Series","Consecrated Sphinx (165)","","165","M","Moderately Played Foil","24.78","","23.5800","23.5800","","0","",""
"4679702","Magic","Secret Lair Drop Series","Consecrated Sphinx (165)","","165","M","Heavily Played Foil","","","95.0100","92.7700","","0","",""
"4679703","Magic","Secret Lair Drop Series","Consecrated Sphinx (165)","","165","M","Damaged Foil","20.96","","","","","0","",""
"8064206","Magic","Secret Lair Drop Series","Consecrated Sphinx (1657)","","1657","M","Near Mint","19.02","","19.4300","19.4300","0","0","16.0000",""
"8064207","Magic","Secret Lair Drop Series","Consecrated Sphinx (1657)","","1657","M","Lightly Played","17.63","","47.2100","45.9900","","0","",""
"8064208","Magic","Secret Lair Drop Series","Consecrated Sphinx (1657)","","1657","M","Moderately Played","","","","","","0","",""
"8064209","Magic","Secret Lair Drop Series","Consecrated Sphinx (1657)","","1657","M","Heavily Played","","","","","","0","",""
"8064210","Magic","Secret Lair Drop Series","Consecrated Sphinx (1657)","","1657","M","Damaged","9.99","","","","","0","",""
"8064241","Magic","Secret Lair Drop Series","Consecrated Sphinx (1657) (Rainbow Foil)","","1657","M","Near Mint Foil","20.51","","22.9500","21.6800","0","0","14.5000",""
"8064242","Magic","Secret Lair Drop Series","Consecrated Sphinx (1657) (Rainbow Foil)","","1657","M","Lightly Played Foil","19.62","","22.8900","22.8900","","0","",""
"8064243","Magic","Secret Lair Drop Series","Consecrated Sphinx (1657) (Rainbow Foil)","","1657","M","Moderately Played Foil","","","","","","0","",""
"8064244","Magic","Secret Lair Drop Series","Consecrated Sphinx (1657) (Rainbow Foil)","","1657","M","Heavily Played Foil","","","","","","0","",""
"8064245","Magic","Secret Lair Drop Series","Consecrated Sphinx (1657) (Rainbow Foil)","","1657","M","Damaged Foil","","","","","","0","",""
"7777591","Magic","Secret Lair Drop Series","Consider (Rainbow Foil)","","1524","R","Near Mint Foil","15.57","14.95","14.9800","13.9900","","0","",""
"7777592","Magic","Secret Lair Drop Series","Consider (Rainbow Foil)","","1524","R","Lightly Played Foil","16.21","17.28","17.2800","17.2800","","0","",""
"7777593","Magic","Secret Lair Drop Series","Consider (Rainbow Foil)","","1524","R","Moderately Played Foil","","","","","","0","",""
"7777594","Magic","Secret Lair Drop Series","Consider (Rainbow Foil)","","1524","R","Heavily Played Foil","","","","","","0","",""
"7777595","Magic","Secret Lair Drop Series","Consider (Rainbow Foil)","","1524","R","Damaged Foil","13.75","","","","","0","",""
"6921844","Magic","Secret Lair Drop Series","Constricting Sliver (Extended Art)","","611","R","Near Mint Foil","82.03","","74.2200","73.0000","","0","",""
"6921845","Magic","Secret Lair Drop Series","Constricting Sliver (Extended Art)","","611","R","Lightly Played Foil","71.40","","68.9800","66.9900","","0","",""
"6921846","Magic","Secret Lair Drop Series","Constricting Sliver (Extended Art)","","611","R","Moderately Played Foil","","","","","","0","",""
"6921847","Magic","Secret Lair Drop Series","Constricting Sliver (Extended Art)","","611","R","Heavily Played Foil","","","","","","0","",""
"6921848","Magic","Secret Lair Drop Series","Constricting Sliver (Extended Art)","","611","R","Damaged Foil","","","","","","0","",""
"5767190","Magic","Secret Lair Drop Series","Contagion Engine","","1095","R","Near Mint","6.97","7.35","5.8600","5.8600","0","0","7.5000",""
"5767191","Magic","Secret Lair Drop Series","Contagion Engine","","1095","R","Lightly Played","6.24","","5.8500","5.8500","","0","",""
"5767192","Magic","Secret Lair Drop Series","Contagion Engine","","1095","R","Moderately Played","","","","","","0","",""
"5767193","Magic","Secret Lair Drop Series","Contagion Engine","","1095","R","Heavily Played","","","","","","0","",""
"5767194","Magic","Secret Lair Drop Series","Contagion Engine","","1095","R","Damaged","","","","","","0","",""
"5767195","Magic","Secret Lair Drop Series","Contagion Engine","","1095","R","Near Mint Foil","6.92","6.39","6.3900","5.4000","","0","",""
"5767196","Magic","Secret Lair Drop Series","Contagion Engine","","1095","R","Lightly Played Foil","8.30","7.35","8.0800","8.0800","","0","",""
"5767197","Magic","Secret Lair Drop Series","Contagion Engine","","1095","R","Moderately Played Foil","","","5.8300","4.5600","","0","",""
"5767198","Magic","Secret Lair Drop Series","Contagion Engine","","1095","R","Heavily Played Foil","","","","","","0","",""
"5767199","Magic","Secret Lair Drop Series","Contagion Engine","","1095","R","Damaged Foil","","","","","","0","",""
"7871029","Magic","Secret Lair Drop Series","Council's Judgment","","1635","R","Near Mint","1.29","1.30","2.2000","0.9300","0","0","0.6000",""
"7871030","Magic","Secret Lair Drop Series","Council's Judgment","","1635","R","Lightly Played","1.59","","2.3300","1.0600","","0","",""
"7871031","Magic","Secret Lair Drop Series","Council's Judgment","","1635","R","Moderately Played","","","","","","0","",""
"7871032","Magic","Secret Lair Drop Series","Council's Judgment","","1635","R","Heavily Played","","","","","","0","",""
"7871033","Magic","Secret Lair Drop Series","Council's Judgment","","1635","R","Damaged","","","","","","0","",""
"7871155","Magic","Secret Lair Drop Series","Council's Judgment (Rainbow Foil)","","1635","R","Near Mint Foil","2.02","1.99","2.6200","1.3500","","0","",""
"7871156","Magic","Secret Lair Drop Series","Council's Judgment (Rainbow Foil)","","1635","R","Lightly Played Foil","2.28","","3.2800","2.0100","","0","",""
"7871157","Magic","Secret Lair Drop Series","Council's Judgment (Rainbow Foil)","","1635","R","Moderately Played Foil","1.25","","","","","0","",""
"7871158","Magic","Secret Lair Drop Series","Council's Judgment (Rainbow Foil)","","1635","R","Heavily Played Foil","","","","","","0","",""
"7871159","Magic","Secret Lair Drop Series","Council's Judgment (Rainbow Foil)","","1635","R","Damaged Foil","","","","","","0","",""
"6974022","Magic","Secret Lair Drop Series","Counterbalance","","1220","R","Near Mint","18.79","19.99","16.2800","15.2900","","0","",""
